routenum,eta,distance,route,time
1,"35 min","33 mi","via I-95","Fri Sep 28 00:40:10 2018"
2,"42 min","34 mi","via I-95, US-1","Fri Sep 28 00:40:10 2018"
1,"35 min","33 mi","via I-95","Fri Sep 28 00:40:17 2018"
2,"42 min","34 mi","via I-95, US-1","Fri Sep 28 00:40:17 2018"
1,"35 min","33 mi","via I-95","Fri Sep 28 00:40:23 2018"
2,"42 min","34 mi","via I-95, US-1","Fri Sep 28 00:40:23 2018"
1,"35 min","33 mi","via I-95","Fri Sep 28 00:40:30 2018"
2,"42 min","34 mi","via I-95, US-1","Fri Sep 28 00:40:30 2018"
1,"35 min","33 mi","via I-95","Fri Sep 28 00:40:37 2018"
2,"42 min","34 mi","via I-95, US-1","Fri Sep 28 00:40:37 2018"
1,"35 min","33 mi","via I-95","Fri Sep 28 00:40:44 2018"
2,"42 min","34 mi","via I-95, US-1","Fri Sep 28 00:40:44 2018"
1,"35 min","33 mi","via I-95","Fri Sep 28 00:40:50 2018"
2,"42 min","34 mi","via I-95, US-1","Fri Sep 28 00:40:50 2018"
1,"35 min","33 mi","via I-95","Fri Sep 28 00:40:57 2018"
2,"42 min","34 mi","via I-95, US-1","Fri Sep 28 00:40:57 2018"
1,"35 min","33 mi","via I-95","Fri Sep 28 00:41:04 2018"
2,"42 min","34 mi","via I-95, US-1","Fri Sep 28 00:41:04 2018"
1,"34 min","33 mi","via I-95","Fri Sep 28 00:41:10 2018"
2,"41 min","34 mi","via I-95, US-1","Fri Sep 28 00:41:10 2018"
1,"34 min","33 mi","via I-95","Fri Sep 28 00:41:17 2018"
2,"41 min","34 mi","via I-95, US-1","Fri Sep 28 00:41:17 2018"
1,"35 min","33 mi","via I-95","Fri Sep 28 00:41:24 2018"
2,"42 min","34 mi","via I-95, US-1","Fri Sep 28 00:41:24 2018"
1,"34 min","33 mi","via I-95","Fri Sep 28 00:41:30 2018"
2,"41 min","34 mi","via I-95, US-1","Fri Sep 28 00:41:30 2018"
1,"34 min","33 mi","via I-95","Fri Sep 28 00:41:37 2018"
2,"41 min","34 mi","via I-95, US-1","Fri Sep 28 00:41:37 2018"
1,"34 min","33 mi","via I-95","Fri Sep 28 00:41:44 2018"
2,"41 min","34 mi","via I-95, US-1","Fri Sep 28 00:41:44 2018"
1,"34 min","33 mi","via I-95","Fri Sep 28 00:41:51 2018"
2,"41 min","34 mi","via I-95, US-1","Fri Sep 28 00:41:51 2018"
1,"35 min","33 mi","via I-95","Fri Sep 28 00:41:58 2018"
2,"41 min","34 mi","via I-95, US-1","Fri Sep 28 00:41:58 2018"
1,"35 min","33 mi","via I-95","Fri Sep 28 00:42:04 2018"
2,"41 min","34 mi","via I-95, US-1","Fri Sep 28 00:42:04 2018"
1,"34 min","33 mi","via I-95","Fri Sep 28 00:42:11 2018"
2,"41 min","34 mi","via I-95, US-1","Fri Sep 28 00:42:11 2018"
1,"35 min","33 mi","via I-95","Fri Sep 28 00:42:18 2018"
2,"41 min","34 mi","via I-95, US-1","Fri Sep 28 00:42:18 2018"
1,"35 min","33 mi","via I-95","Fri Sep 28 00:42:24 2018"
2,"41 min","34 mi","via I-95, US-1","Fri Sep 28 00:42:24 2018"
1,"35 min","33 mi","via I-95","Fri Sep 28 00:42:31 2018"
2,"41 min","34 mi","via I-95, US-1","Fri Sep 28 00:42:31 2018"
1,"35 min","33 mi","via I-95","Fri Sep 28 00:42:37 2018"
2,"41 min","34 mi","via I-95, US-1","Fri Sep 28 00:42:37 2018"
1,"35 min","33 mi","via I-95","Fri Sep 28 00:42:44 2018"
2,"41 min","34 mi","via I-95, US-1","Fri Sep 28 00:42:44 2018"
1,"35 min","33 mi","via I-95","Fri Sep 28 00:42:51 2018"
2,"41 min","34 mi","via I-95, US-1","Fri Sep 28 00:42:51 2018"
1,"35 min","33 mi","via I-95","Fri Sep 28 00:42:57 2018"
2,"41 min","34 mi","via I-95, US-1","Fri Sep 28 00:42:57 2018"
1,"35 min","33 mi","via I-95","Fri Sep 28 00:43:05 2018"
2,"41 min","34 mi","via I-95, US-1","Fri Sep 28 00:43:05 2018"
1,"35 min","33 mi","via I-95","Fri Sep 28 00:43:12 2018"
2,"41 min","34 mi","via I-95, US-1","Fri Sep 28 00:43:12 2018"
1,"35 min","33 mi","via I-95","Fri Sep 28 00:43:19 2018"
2,"41 min","34 mi","via I-95, US-1","Fri Sep 28 00:43:19 2018"
1,"35 min","33 mi","via I-95","Fri Sep 28 00:43:25 2018"
2,"41 min","34 mi","via I-95, US-1","Fri Sep 28 00:43:25 2018"
1,"35 min","33 mi","via I-95","Fri Sep 28 00:43:32 2018"
2,"41 min","34 mi","via I-95, US-1","Fri Sep 28 00:43:32 2018"
1,"35 min","33 mi","via I-95","Fri Sep 28 00:43:39 2018"
2,"41 min","34 mi","via I-95, US-1","Fri Sep 28 00:43:39 2018"
1,"35 min","33 mi","via I-95","Fri Sep 28 00:43:46 2018"
2,"41 min","34 mi","via I-95, US-1","Fri Sep 28 00:43:46 2018"
1,"35 min","33 mi","via I-95","Fri Sep 28 00:43:53 2018"
2,"41 min","34 mi","via I-95, US-1","Fri Sep 28 00:43:53 2018"
1,"35 min","33 mi","via I-95","Fri Sep 28 00:44:00 2018"
2,"41 min","34 mi","via I-95, US-1","Fri Sep 28 00:44:00 2018"
1,"35 min","33 mi","via I-95","Fri Sep 28 00:44:07 2018"
2,"41 min","34 mi","via I-95, US-1","Fri Sep 28 00:44:07 2018"
1,"35 min","33 mi","via I-95","Fri Sep 28 00:44:13 2018"
2,"41 min","34 mi","via I-95, US-1","Fri Sep 28 00:44:13 2018"
1,"35 min","33 mi","via I-95","Fri Sep 28 00:44:20 2018"
2,"41 min","34 mi","via I-95, US-1","Fri Sep 28 00:44:20 2018"
1,"35 min","33 mi","via I-95","Fri Sep 28 00:44:27 2018"
2,"41 min","34 mi","via I-95, US-1","Fri Sep 28 00:44:27 2018"
1,"35 min","33 mi","via I-95","Fri Sep 28 00:44:33 2018"
2,"41 min","34 mi","via I-95, US-1","Fri Sep 28 00:44:33 2018"
1,"35 min","33 mi","via I-95","Fri Sep 28 00:44:40 2018"
2,"41 min","34 mi","via I-95, US-1","Fri Sep 28 00:44:40 2018"
1,"35 min","33 mi","via I-95","Fri Sep 28 00:44:47 2018"
2,"41 min","34 mi","via I-95, US-1","Fri Sep 28 00:44:47 2018"
1,"35 min","33 mi","via I-95","Fri Sep 28 00:44:53 2018"
2,"41 min","34 mi","via I-95, US-1","Fri Sep 28 00:44:53 2018"
1,"35 min","33 mi","via I-95","Fri Sep 28 00:45:00 2018"
2,"41 min","34 mi","via I-95, US-1","Fri Sep 28 00:45:00 2018"
1,"35 min","33 mi","via I-95","Fri Sep 28 00:45:07 2018"
2,"41 min","34 mi","via I-95, US-1","Fri Sep 28 00:45:07 2018"
1,"35 min","33 mi","via I-95","Fri Sep 28 00:45:13 2018"
2,"41 min","34 mi","via I-95, US-1","Fri Sep 28 00:45:13 2018"
1,"35 min","33 mi","via I-95","Fri Sep 28 00:45:20 2018"
2,"41 min","34 mi","via I-95, US-1","Fri Sep 28 00:45:20 2018"
1,"35 min","33 mi","via I-95","Fri Sep 28 00:45:27 2018"
2,"41 min","34 mi","via I-95, US-1","Fri Sep 28 00:45:27 2018"
1,"35 min","33 mi","via I-95","Fri Sep 28 00:45:33 2018"
2,"41 min","34 mi","via I-95, US-1","Fri Sep 28 00:45:33 2018"
1,"35 min","33 mi","via I-95","Fri Sep 28 00:45:40 2018"
2,"41 min","34 mi","via I-95, US-1","Fri Sep 28 00:45:40 2018"
1,"35 min","33 mi","via I-95","Fri Sep 28 00:45:47 2018"
2,"41 min","34 mi","via I-95, US-1","Fri Sep 28 00:45:47 2018"
1,"35 min","33 mi","via I-95","Fri Sep 28 00:45:54 2018"
2,"41 min","34 mi","via I-95, US-1","Fri Sep 28 00:45:54 2018"
1,"35 min","33 mi","via I-95","Fri Sep 28 00:46:01 2018"
2,"41 min","34 mi","via I-95, US-1","Fri Sep 28 00:46:01 2018"
1,"35 min","33 mi","via I-95","Fri Sep 28 00:46:09 2018"
2,"41 min","34 mi","via I-95, US-1","Fri Sep 28 00:46:09 2018"
1,"35 min","33 mi","via I-95","Fri Sep 28 00:46:15 2018"
2,"41 min","34 mi","via I-95, US-1","Fri Sep 28 00:46:15 2018"
1,"35 min","33 mi","via I-95","Fri Sep 28 00:46:22 2018"
2,"41 min","34 mi","via I-95, US-1","Fri Sep 28 00:46:22 2018"
1,"35 min","33 mi","via I-95","Fri Sep 28 00:46:28 2018"
2,"41 min","34 mi","via I-95, US-1","Fri Sep 28 00:46:28 2018"
1,"35 min","33 mi","via I-95","Fri Sep 28 00:46:35 2018"
2,"41 min","34 mi","via I-95, US-1","Fri Sep 28 00:46:35 2018"
1,"35 min","33 mi","via I-95","Fri Sep 28 00:46:42 2018"
2,"41 min","34 mi","via I-95, US-1","Fri Sep 28 00:46:42 2018"
1,"35 min","33 mi","via I-95","Fri Sep 28 00:46:48 2018"
2,"41 min","34 mi","via I-95, US-1","Fri Sep 28 00:46:48 2018"
1,"35 min","33 mi","via I-95","Fri Sep 28 00:46:55 2018"
2,"41 min","34 mi","via I-95, US-1","Fri Sep 28 00:46:55 2018"
1,"35 min","33 mi","via I-95","Fri Sep 28 00:56:10 2018"
2,"42 min","34 mi","via I-95, US-1","Fri Sep 28 00:56:10 2018"
