Route Number,ETA,Distance,Route,Time
1,24min,15.5mi,via I-278 W,Fri Sep 28 09:33:50 2018
1,24min,15.5mi,via I-278 W,Fri Sep 28 09:33:58 2018
1,24min,15.5mi,via I-278 W,Fri Sep 28 09:34:06 2018
1,24min,15.5mi,via I-278 W,Fri Sep 28 09:34:15 2018
1,24min,15.5mi,via I-278 W,Fri Sep 28 09:34:22 2018
1,24min,15.5mi,via I-278 W,Fri Sep 28 09:34:28 2018
1,24min,15.5mi,via I-278 W,Fri Sep 28 09:34:36 2018
1,24min,15.5mi,via I-278 W,Fri Sep 28 09:34:42 2018
1,24min,15.5mi,via I-278 W,Fri Sep 28 09:34:48 2018
1,24min,15.5mi,via I-278 W,Fri Sep 28 09:34:56 2018
1,24min,15.5mi,via I-278 W,Fri Sep 28 09:35:03 2018
1,24min,15.5mi,via I-278 W,Fri Sep 28 09:35:10 2018
1,24min,15.5mi,via I-278 W,Fri Sep 28 09:35:17 2018
1,24min,15.5mi,via I-278 W,Fri Sep 28 09:35:24 2018
1,24min,15.5mi,via I-278 W,Fri Sep 28 09:35:30 2018
1,24min,15.5mi,via I-278 W,Fri Sep 28 09:35:38 2018
1,24min,15.5mi,via I-278 W,Fri Sep 28 09:35:45 2018
1,24min,15.5mi,via I-278 W,Fri Sep 28 09:35:52 2018
1,24min,15.5mi,via I-278 W,Fri Sep 28 09:36:02 2018
1,24min,15.5mi,via I-278 W,Fri Sep 28 09:36:10 2018
1,24min,15.5mi,via I-278 W,Fri Sep 28 09:36:18 2018
1,24min,15.5mi,via I-278 W,Fri Sep 28 09:36:25 2018
1,24min,15.5mi,via I-278 W,Fri Sep 28 09:36:31 2018
1,24min,15.5mi,via I-278 W,Fri Sep 28 09:36:44 2018
1,24min,15.5mi,via I-278 W,Fri Sep 28 09:36:54 2018
1,24min,15.5mi,via I-278 W,Fri Sep 28 09:37:00 2018
1,24min,15.5mi,via I-278 W,Fri Sep 28 09:37:06 2018
1,24min,15.5mi,via I-278 W,Fri Sep 28 09:37:14 2018
1,21min,15.5mi,via I-278 W,Fri Sep 28 09:37:21 2018
1,24min,15.5mi,via I-278 W,Fri Sep 28 09:37:28 2018
1,21min,15.5mi,via I-278 W,Fri Sep 28 09:37:40 2018
1,23min,15.5mi,via I-278 W,Fri Sep 28 09:37:48 2018
1,23min,15.5mi,via I-278 W,Fri Sep 28 09:37:56 2018
1,23min,15.5mi,via I-278 W,Fri Sep 28 09:38:05 2018
1,23min,15.5mi,via I-278 W,Fri Sep 28 09:38:10 2018
1,23min,15.5mi,via I-278 W,Fri Sep 28 09:38:18 2018
1,23min,15.5mi,via I-278 W,Fri Sep 28 09:38:29 2018
1,23min,15.5mi,via I-278 W,Fri Sep 28 09:38:36 2018
1,23min,15.5mi,via I-278 W,Fri Sep 28 09:38:43 2018
1,23min,15.5mi,via I-278 W,Fri Sep 28 09:38:50 2018
1,23min,15.5mi,via I-278 W,Fri Sep 28 09:38:57 2018
1,23min,15.5mi,via I-278 W,Fri Sep 28 09:39:04 2018
1,23min,15.5mi,via I-278 W,Fri Sep 28 09:39:13 2018
1,23min,15.5mi,via I-278 W,Fri Sep 28 09:39:20 2018
1,23min,15.5mi,via I-278 W,Fri Sep 28 09:39:31 2018
1,23min,15.5mi,via I-278 W,Fri Sep 28 09:39:40 2018
1,23min,15.5mi,via I-278 W,Fri Sep 28 09:39:48 2018
1,23min,15.5mi,via I-278 W,Fri Sep 28 09:39:55 2018
1,23min,15.5mi,via I-278 W,Fri Sep 28 09:40:07 2018
1,23min,15.5mi,via I-278 W,Fri Sep 28 09:40:15 2018
1,23min,15.5mi,via I-278 W,Fri Sep 28 09:40:21 2018
1,23min,15.5mi,via I-278 W,Fri Sep 28 09:40:32 2018
1,23min,15.5mi,via I-278 W,Fri Sep 28 09:40:41 2018
1,23min,15.5mi,via I-278 W,Fri Sep 28 09:40:48 2018
1,23min,15.5mi,via I-278 W,Fri Sep 28 09:40:57 2018
1,23min,15.5mi,via I-278 W,Fri Sep 28 09:41:02 2018
1,23min,15.5mi,via I-278 W,Fri Sep 28 09:41:11 2018
1,23min,15.5mi,via I-278 W,Fri Sep 28 09:41:19 2018
1,23min,15.5mi,via I-278 W,Fri Sep 28 09:41:25 2018
1,23min,15.5mi,via I-278 W,Fri Sep 28 09:41:33 2018
1,23min,15.5mi,via I-278 W,Fri Sep 28 09:41:40 2018
1,23min,15.5mi,via I-278 W,Fri Sep 28 09:41:48 2018
1,23min,15.5mi,via I-278 W,Fri Sep 28 09:41:58 2018
1,23min,15.5mi,via I-278 W,Fri Sep 28 09:42:06 2018
1,23min,15.5mi,via I-278 W,Fri Sep 28 09:42:13 2018
1,23min,15.5mi,via I-278 W,Fri Sep 28 09:42:21 2018
1,23min,15.5mi,via I-278 W,Fri Sep 28 09:42:29 2018
1,23min,15.5mi,via I-278 W,Fri Sep 28 09:42:37 2018
1,23min,15.5mi,via I-278 W,Fri Sep 28 09:42:46 2018
1,23min,15.5mi,via I-278 W,Fri Sep 28 09:42:52 2018
1,23min,15.5mi,via I-278 W,Fri Sep 28 09:42:58 2018
1,23min,15.5mi,via I-278 W,Fri Sep 28 09:43:08 2018
1,23min,15.5mi,via I-278 W,Fri Sep 28 09:43:14 2018
1,23min,15.5mi,via I-278 W,Fri Sep 28 09:43:20 2018
1,23min,15.5mi,via I-278 W,Fri Sep 28 09:43:29 2018
1,22min,15.5mi,via I-278 W,Fri Sep 28 09:43:39 2018
1,22min,15.5mi,via I-278 W,Fri Sep 28 09:43:46 2018
1,23min,15.5mi,via I-278 W,Fri Sep 28 09:43:55 2018
1,22min,15.5mi,via I-278 W,Fri Sep 28 09:44:01 2018
1,22min,15.5mi,via I-278 W,Fri Sep 28 09:44:08 2018
1,22min,15.5mi,via I-278 W,Fri Sep 28 09:44:16 2018
1,22min,15.5mi,via I-278 W,Fri Sep 28 09:44:22 2018
1,22min,15.5mi,via I-278 W,Fri Sep 28 09:44:29 2018
1,22min,15.5mi,via I-278 W,Fri Sep 28 09:44:44 2018
1,22min,15.5mi,via I-278 W,Fri Sep 28 09:44:51 2018
1,22min,15.5mi,via I-278 W,Fri Sep 28 09:44:58 2018
1,22min,15.5mi,via I-278 W,Fri Sep 28 09:45:06 2018
