routenum,eta,distance,route,time
1,29 min,21.8 miles,I-405 S Long Beach,Wed Sep 26 01:40:07 2018
2,30 min,27.3 miles,I-405 S Torrance; SR-91 E Bellflower; I-605 S,Wed Sep 26 01:40:07 2018
3,26 min,21.6 miles,"I-405 S, I-405 S HOV Carson",Wed Sep 26 01:40:07 2018
1,29 min,21.8 miles,I-405 S Long Beach,Wed Sep 26 01:40:35 2018
2,30 min,27.3 miles,I-405 S Torrance; SR-91 E Bellflower; I-605 S,Wed Sep 26 01:40:35 2018
3,26 min,21.6 miles,I-405 S HOV Carson; I-405 S Long Beach,Wed Sep 26 01:40:35 2018
1,29 min,21.8 miles,I-405 S Long Beach,Wed Sep 26 01:41:02 2018
2,30 min,27.3 miles,I-405 S Torrance; SR-91 E Bellflower; I-605 S,Wed Sep 26 01:41:02 2018
3,26 min,21.6 miles,I-405 S HOV Carson; I-405 S Long Beach,Wed Sep 26 01:41:02 2018
1,30 min,21.8 miles,I-405 S Long Beach,Wed Sep 26 01:41:36 2018
2,30 min,27.3 miles,I-405 S Torrance; SR-91 E Bellflower; I-605 S,Wed Sep 26 01:41:36 2018
3,27 min,21.6 miles,I-405 S HOV Carson; I-405 S Long Beach,Wed Sep 26 01:41:36 2018
1,30 min,21.8 miles,I-405 S Long Beach,Wed Sep 26 01:42:11 2018
2,30 min,27.3 miles,I-405 S Torrance; SR-91 E Bellflower; I-605 S,Wed Sep 26 01:42:11 2018
3,27 min,21.6 miles,"I-405 S, I-405 S HOV Carson",Wed Sep 26 01:42:11 2018
1,30 min,21.8 miles,I-405 S Long Beach,Wed Sep 26 01:42:48 2018
2,30 min,27.3 miles,I-405 S Torrance; SR-91 E Bellflower; I-605 S,Wed Sep 26 01:42:48 2018
3,27 min,21.6 miles,"I-405 S, I-405 S HOV Carson",Wed Sep 26 01:42:48 2018
1,30 min,21.8 miles,I-405 S Long Beach,Wed Sep 26 01:43:20 2018
2,30 min,27.3 miles,I-405 S Torrance; SR-91 E Bellflower; I-605 S,Wed Sep 26 01:43:20 2018
3,27 min,21.6 miles,"I-405 S, I-405 S HOV Carson",Wed Sep 26 01:43:20 2018
1,30 min,21.8 miles,I-405 S Long Beach,Wed Sep 26 01:43:49 2018
2,30 min,27.3 miles,I-405 S Torrance; SR-91 E Bellflower; I-605 S,Wed Sep 26 01:43:49 2018
3,27 min,21.8 miles,"I-405 S, I-405 S HOV Carson",Wed Sep 26 01:43:49 2018
1,30 min,21.8 miles,I-405 S Long Beach,Wed Sep 26 01:44:16 2018
2,30 min,27.3 miles,I-405 S Torrance; SR-91 E Bellflower; I-605 S,Wed Sep 26 01:44:16 2018
3,27 min,21.6 miles,"I-405 S, I-405 S HOV Carson",Wed Sep 26 01:44:16 2018
1,30 min,21.8 miles,I-405 S Long Beach,Wed Sep 26 01:44:47 2018
2,29 min,27.3 miles,I-405 S Torrance; SR-91 E Bellflower; I-605 S,Wed Sep 26 01:44:47 2018
3,27 min,21.6 miles,"I-405 S, I-405 S HOV Carson",Wed Sep 26 01:44:47 2018
1,30 min,21.8 miles,I-405 S Long Beach,Wed Sep 26 01:45:29 2018
2,30 min,27.3 miles,I-405 S Torrance; SR-91 E Bellflower; I-605 S,Wed Sep 26 01:45:29 2018
3,27 min,21.6 miles,"I-405 S, I-405 S HOV Carson",Wed Sep 26 01:45:29 2018
1,30 min,21.8 miles,I-405 S Long Beach,Wed Sep 26 01:46:09 2018
2,30 min,27.3 miles,I-405 S Torrance; SR-91 E Bellflower; I-605 S,Wed Sep 26 01:46:09 2018
3,27 min,21.6 miles,"I-405 S, I-405 S HOV Carson",Wed Sep 26 01:46:09 2018
1,31 min,21.8 miles,I-405 S Long Beach,Wed Sep 26 01:46:49 2018
2,30 min,27.3 miles,I-405 S Torrance; SR-91 E Bellflower; I-605 S,Wed Sep 26 01:46:49 2018
3,27 min,21.6 miles,"I-405 S, I-405 S HOV Carson",Wed Sep 26 01:46:49 2018
1,29 min,27.3 miles,I-405 S Torrance; SR-91 E Bellflower; I-605 S,Wed Sep 26 01:47:21 2018
2,31 min,21.8 miles,I-405 S Long Beach,Wed Sep 26 01:47:21 2018
3,27 min,21.6 miles,"I-405 S, I-405 S HOV Carson",Wed Sep 26 01:47:21 2018
1,29 min,27.3 miles,I-405 S Torrance; SR-91 E Bellflower; I-605 S,Wed Sep 26 01:47:49 2018
2,31 min,21.8 miles,I-405 S Long Beach,Wed Sep 26 01:47:49 2018
3,27 min,21.6 miles,"I-405 S, I-405 S HOV Carson",Wed Sep 26 01:47:49 2018
1,30 min,27.4 miles,I-405 S Torrance; SR-91 E Bellflower; I-605 S,Wed Sep 26 01:48:26 2018
2,32 min,21.6 miles,I-405 S Carson,Wed Sep 26 01:48:26 2018
3,31 min,29.5 miles,I-105 E HOV Paramount,Wed Sep 26 01:48:26 2018
1,30 min,27.4 miles,I-405 S Torrance; SR-91 E Bellflower; I-605 S,Wed Sep 26 01:48:53 2018
2,31 min,21.6 miles,I-405 S Carson,Wed Sep 26 01:48:53 2018
3,31 min,29.5 miles,I-105 E HOV Paramount,Wed Sep 26 01:48:53 2018
1,30 min,27.4 miles,I-405 S Torrance; SR-91 E Bellflower; I-605 S,Wed Sep 26 01:49:31 2018
2,31 min,21.6 miles,I-405 S Carson,Wed Sep 26 01:49:31 2018
3,31 min,29.5 miles,I-105 E HOV Paramount,Wed Sep 26 01:49:31 2018
1,30 min,27.4 miles,I-405 S Torrance; SR-91 E Bellflower; I-605 S,Wed Sep 26 01:50:11 2018
2,32 min,21.6 miles,I-405 S Carson,Wed Sep 26 01:50:11 2018
3,31 min,29.5 miles,I-105 E HOV Paramount,Wed Sep 26 01:50:11 2018
1,30 min,27.4 miles,I-405 S Torrance; SR-91 E Bellflower; I-605 S,Wed Sep 26 01:50:52 2018
2,32 min,21.6 miles,I-405 S Carson,Wed Sep 26 01:50:52 2018
3,31 min,29.5 miles,I-105 E HOV Paramount,Wed Sep 26 01:50:52 2018
1,30 min,27.4 miles,I-405 S Torrance; SR-91 E Bellflower; I-605 S,Wed Sep 26 01:51:32 2018
2,32 min,21.6 miles,I-405 S Carson,Wed Sep 26 01:51:32 2018
3,31 min,29.8 miles,I-105 E HOV Paramount,Wed Sep 26 01:51:32 2018
1,30 min,27.4 miles,I-405 S Torrance; SR-91 E Bellflower; I-605 S,Wed Sep 26 01:52:11 2018
2,33 min,22.3 miles,I-405 S Carson; E Willow St Signal Hill,Wed Sep 26 01:52:11 2018
3,27 min,27.3 miles,SR-91 E HOV,Wed Sep 26 01:52:11 2018
1,30 min,27.4 miles,I-405 S Torrance; SR-91 E Bellflower; I-605 S,Wed Sep 26 01:52:51 2018
2,33 min,22.3 miles,I-405 S Carson; E Willow St Signal Hill,Wed Sep 26 01:52:51 2018
3,29 min,21.6 miles,"I-405 S, I-405 S HOV Carson",Wed Sep 26 01:52:51 2018
1,30 min,27.4 miles,I-405 S Torrance; SR-91 E Bellflower; I-605 S,Wed Sep 26 01:53:32 2018
2,33 min,22.3 miles,I-405 S Carson; E Willow St Signal Hill,Wed Sep 26 01:53:32 2018
3,27 min,27.3 miles,SR-91 E HOV,Wed Sep 26 01:53:32 2018
1,29 min,27.4 miles,I-405 S Torrance; SR-91 E Bellflower; I-605 S,Wed Sep 26 01:54:11 2018
2,33 min,22.3 miles,I-405 S Carson; E Willow St Signal Hill,Wed Sep 26 01:54:11 2018
3,27 min,27.3 miles,SR-91 E HOV,Wed Sep 26 01:54:11 2018
1,29 min,27.4 miles,I-405 S Torrance; SR-91 E Bellflower; I-605 S,Wed Sep 26 01:54:45 2018
2,32 min,22.3 miles,I-405 S Carson; E Willow St Signal Hill,Wed Sep 26 01:54:45 2018
3,27 min,27.3 miles,SR-91 E HOV,Wed Sep 26 01:54:45 2018
1,29 min,27.4 miles,I-405 S Torrance; SR-91 E Bellflower; I-605 S,Wed Sep 26 01:55:16 2018
2,32 min,22.3 miles,I-405 S Carson; E Willow St Signal Hill,Wed Sep 26 01:55:16 2018
3,29 min,21.6 miles,"I-405 S, I-405 S HOV Carson",Wed Sep 26 01:55:16 2018
1,29 min,27.4 miles,I-405 S Torrance; SR-91 E Bellflower; I-605 S,Wed Sep 26 01:55:51 2018
2,32 min,22.3 miles,I-405 S Carson; E Willow St Signal Hill,Wed Sep 26 01:55:51 2018
3,30 min,21.6 miles,"I-405 S, I-405 S HOV Carson",Wed Sep 26 01:55:51 2018
1,29 min,27.4 miles,I-405 S Torrance; SR-91 E Bellflower; I-605 S,Wed Sep 26 01:56:29 2018
2,32 min,22.3 miles,I-405 S Carson; E Willow St Signal Hill,Wed Sep 26 01:56:29 2018
3,30 min,21.6 miles,"I-405 S, I-405 S HOV Carson",Wed Sep 26 01:56:29 2018
1,29 min,27.4 miles,I-405 S Torrance; SR-91 E Bellflower; I-605 S,Wed Sep 26 01:57:09 2018
2,32 min,22.3 miles,I-405 S Carson; E Willow St Signal Hill,Wed Sep 26 01:57:09 2018
3,29 min,29.3 miles,I-405 S Carson; SR-91 E HOV; I-605 S,Wed Sep 26 01:57:09 2018
1,29 min,27.4 miles,I-405 S Torrance; SR-91 E Bellflower; I-605 S,Wed Sep 26 01:57:41 2018
2,32 min,22.3 miles,I-405 S Carson; E Willow St Signal Hill,Wed Sep 26 01:57:41 2018
3,29 min,29.3 miles,I-405 S Carson; SR-91 E HOV; I-605 S,Wed Sep 26 01:57:41 2018
1,29 min,27.4 miles,I-405 S Torrance; SR-91 E Bellflower; I-605 S,Wed Sep 26 01:58:16 2018
2,32 min,22.3 miles,I-405 S Carson; E Willow St Signal Hill,Wed Sep 26 01:58:16 2018
3,29 min,29.3 miles,I-405 S Carson; SR-91 E HOV; I-605 S,Wed Sep 26 01:58:16 2018
1,29 min,27.4 miles,I-405 S Torrance; SR-91 E Bellflower; I-605 S,Wed Sep 26 01:58:52 2018
2,32 min,22.3 miles,I-405 S Carson; E Willow St Signal Hill,Wed Sep 26 01:58:52 2018
3,29 min,29.3 miles,I-405 S Carson; SR-91 E HOV; I-605 S,Wed Sep 26 01:58:52 2018
1,29 min,27.4 miles,I-405 S Torrance; SR-91 E Bellflower; I-605 S,Wed Sep 26 01:59:22 2018
2,32 min,22.3 miles,I-405 S Carson; E Willow St Signal Hill,Wed Sep 26 01:59:22 2018
3,29 min,29.3 miles,I-405 S Carson; SR-91 E HOV; I-605 S,Wed Sep 26 01:59:22 2018
1,29 min,27.4 miles,I-405 S Torrance; SR-91 E Bellflower; I-605 S,Wed Sep 26 01:59:57 2018
2,32 min,22.3 miles,I-405 S Carson; E Willow St Signal Hill,Wed Sep 26 01:59:57 2018
3,29 min,29.3 miles,I-405 S Carson; SR-91 E HOV; I-605 S,Wed Sep 26 01:59:57 2018
1,29 min,27.4 miles,I-405 S Torrance; SR-91 E Bellflower; I-605 S,Wed Sep 26 02:00:24 2018
2,32 min,22.3 miles,I-405 S Carson; E Willow St Signal Hill,Wed Sep 26 02:00:24 2018
3,29 min,29.3 miles,I-405 S Carson; SR-91 E HOV; I-605 S,Wed Sep 26 02:00:24 2018
1,29 min,27.4 miles,I-405 S Torrance; SR-91 E Bellflower; I-605 S,Wed Sep 26 02:00:53 2018
2,32 min,22.3 miles,I-405 S Carson; E Willow St Signal Hill,Wed Sep 26 02:00:53 2018
3,29 min,29.3 miles,I-405 S Carson; SR-91 E HOV; I-605 S,Wed Sep 26 02:00:53 2018
1,29 min,22.1 miles,I-405 S Long Beach,Wed Sep 26 02:01:22 2018
2,33 min,29.7 miles,I-105 E; I-605 S,Wed Sep 26 02:01:22 2018
3,27 min,27.3 miles,SR-91 E HOV,Wed Sep 26 02:01:22 2018
1,28 min,22.1 miles,I-405 S Long Beach,Wed Sep 26 02:01:57 2018
2,33 min,29.7 miles,I-105 E; I-605 S,Wed Sep 26 02:01:57 2018
3,27 min,27.3 miles,SR-91 E HOV,Wed Sep 26 02:01:57 2018
1,29 min,22.1 miles,I-405 S Long Beach,Wed Sep 26 02:02:33 2018
2,33 min,29.7 miles,I-105 E; I-605 S,Wed Sep 26 02:02:33 2018
3,27 min,27.3 miles,SR-91 E HOV,Wed Sep 26 02:02:33 2018
1,28 min,22.1 miles,I-405 S Long Beach,Wed Sep 26 02:03:12 2018
2,33 min,29.7 miles,I-105 E; I-605 S,Wed Sep 26 02:03:12 2018
3,27 min,27.3 miles,SR-91 E HOV,Wed Sep 26 02:03:12 2018
1,28 min,22.1 miles,I-405 S Long Beach,Wed Sep 26 02:03:40 2018
2,33 min,29.7 miles,I-105 E; I-605 S,Wed Sep 26 02:03:40 2018
3,27 min,27.3 miles,SR-91 E HOV,Wed Sep 26 02:03:40 2018
1,28 min,22.1 miles,I-405 S Long Beach,Wed Sep 26 02:04:10 2018
2,33 min,29.7 miles,I-105 E; I-605 S,Wed Sep 26 02:04:10 2018
3,27 min,27.3 miles,SR-91 E HOV,Wed Sep 26 02:04:10 2018
1,28 min,22.1 miles,I-405 S Long Beach,Wed Sep 26 02:04:50 2018
2,33 min,29.7 miles,I-105 E; I-605 S,Wed Sep 26 02:04:50 2018
3,27 min,27.3 miles,SR-91 E HOV,Wed Sep 26 02:04:50 2018
1,28 min,22.1 miles,I-405 S Long Beach,Wed Sep 26 02:05:30 2018
2,33 min,29.7 miles,I-105 E; I-605 S,Wed Sep 26 02:05:30 2018
3,27 min,27.3 miles,SR-91 E HOV,Wed Sep 26 02:05:30 2018
1,28 min,22.1 miles,I-405 S Long Beach,Wed Sep 26 02:06:11 2018
2,32 min,29.7 miles,I-105 E; I-605 S,Wed Sep 26 02:06:11 2018
3,27 min,27.3 miles,SR-91 E HOV,Wed Sep 26 02:06:11 2018
1,28 min,22.1 miles,I-405 S Long Beach,Wed Sep 26 02:06:44 2018
2,32 min,29.7 miles,I-105 E; I-605 S,Wed Sep 26 02:06:44 2018
3,27 min,27.3 miles,SR-91 E HOV,Wed Sep 26 02:06:44 2018
1,28 min,22.1 miles,E Spring St Signal Hill; I-405 S Long Beach,Wed Sep 26 02:07:13 2018
2,32 min,29.7 miles,I-105 E; I-605 S,Wed Sep 26 02:07:13 2018
3,27 min,27.3 miles,I-405 S Lawndale; SR-91 E HOV,Wed Sep 26 02:07:13 2018
1,28 min,22.1 miles,E Spring St Signal Hill; I-405 S Long Beach,Wed Sep 26 02:07:55 2018
2,32 min,29.7 miles,I-105 E; I-605 S,Wed Sep 26 02:07:55 2018
3,27 min,27.3 miles,I-405 S Lawndale; SR-91 E HOV,Wed Sep 26 02:07:55 2018
1,28 min,22.1 miles,E Spring St Signal Hill; I-405 S Long Beach,Wed Sep 26 02:08:27 2018
2,32 min,29.7 miles,I-105 E; I-605 S,Wed Sep 26 02:08:27 2018
3,27 min,27.3 miles,I-405 S Lawndale; SR-91 E HOV,Wed Sep 26 02:08:27 2018
1,28 min,22.1 miles,E Spring St Signal Hill; I-405 S Long Beach,Wed Sep 26 02:08:51 2018
2,32 min,29.7 miles,I-105 E; I-605 S,Wed Sep 26 02:08:51 2018
3,27 min,27.3 miles,I-405 S Lawndale; SR-91 E HOV,Wed Sep 26 02:08:51 2018
1,28 min,22.1 miles,E Spring St Signal Hill; I-405 S Long Beach,Wed Sep 26 02:09:28 2018
2,32 min,29.7 miles,I-105 E; I-605 S,Wed Sep 26 02:09:28 2018
3,27 min,27.3 miles,I-405 S Lawndale; SR-91 E HOV,Wed Sep 26 02:09:28 2018
1,28 min,22.1 miles,I-405 S Long Beach,Wed Sep 26 02:10:07 2018
2,32 min,29.7 miles,I-105 E; I-605 S,Wed Sep 26 02:10:07 2018
3,27 min,27.3 miles,SR-91 E HOV,Wed Sep 26 02:10:07 2018
1,28 min,22.1 miles,I-405 S Long Beach,Wed Sep 26 02:10:33 2018
2,32 min,29.7 miles,I-105 E; I-605 S,Wed Sep 26 02:10:33 2018
3,27 min,27.3 miles,SR-91 E HOV,Wed Sep 26 02:10:33 2018
1,28 min,22.1 miles,I-405 S Long Beach,Wed Sep 26 02:11:05 2018
2,32 min,29.7 miles,I-105 E; I-605 S,Wed Sep 26 02:11:05 2018
3,27 min,27.3 miles,SR-91 E HOV,Wed Sep 26 02:11:05 2018
1,28 min,22.1 miles,I-405 S Long Beach,Wed Sep 26 02:11:36 2018
2,32 min,29.7 miles,I-105 E; I-605 S,Wed Sep 26 02:11:36 2018
3,27 min,27.3 miles,SR-91 E HOV,Wed Sep 26 02:11:36 2018
1,28 min,22.1 miles,I-405 S Long Beach,Wed Sep 26 02:12:15 2018
2,32 min,29.7 miles,I-105 E; I-605 S,Wed Sep 26 02:12:15 2018
3,27 min,27.3 miles,SR-91 E HOV,Wed Sep 26 02:12:15 2018
1,28 min,22.1 miles,I-405 S Long Beach,Wed Sep 26 02:12:56 2018
2,32 min,29.7 miles,I-105 E; I-605 S,Wed Sep 26 02:12:56 2018
3,27 min,27.3 miles,SR-91 E HOV,Wed Sep 26 02:12:56 2018
1,28 min,22.1 miles,I-405 S Long Beach,Wed Sep 26 02:13:36 2018
2,32 min,29.7 miles,I-105 E; I-605 S,Wed Sep 26 02:13:36 2018
3,27 min,27.3 miles,SR-91 E HOV,Wed Sep 26 02:13:36 2018
1,28 min,22.1 miles,I-405 S Long Beach,Wed Sep 26 02:14:11 2018
2,32 min,29.7 miles,I-105 E; I-605 S,Wed Sep 26 02:14:11 2018
3,27 min,27.3 miles,SR-91 E HOV,Wed Sep 26 02:14:11 2018
1,28 min,22.1 miles,I-405 S Long Beach,Wed Sep 26 02:14:50 2018
2,32 min,29.7 miles,I-105 E; I-605 S,Wed Sep 26 02:14:50 2018
3,27 min,27.3 miles,SR-91 E HOV,Wed Sep 26 02:14:50 2018
1,27 min,22.1 miles,I-405 S Long Beach,Wed Sep 26 02:15:23 2018
2,32 min,29.7 miles,I-105 E; I-605 S,Wed Sep 26 02:15:23 2018
3,27 min,27.3 miles,SR-91 E HOV,Wed Sep 26 02:15:23 2018
1,27 min,22.1 miles,I-405 S Long Beach,Wed Sep 26 02:15:55 2018
2,32 min,29.7 miles,I-105 E; I-605 S,Wed Sep 26 02:15:55 2018
3,27 min,27.3 miles,SR-91 E HOV,Wed Sep 26 02:15:55 2018
1,27 min,22.1 miles,I-405 S Long Beach,Wed Sep 26 02:16:31 2018
2,32 min,29.7 miles,I-105 E; I-605 S,Wed Sep 26 02:16:31 2018
3,27 min,27.3 miles,SR-91 E HOV,Wed Sep 26 02:16:31 2018
1,27 min,22.1 miles,E Spring St Signal Hill; I-405 S Long Beach,Wed Sep 26 02:17:03 2018
2,32 min,29.7 miles,I-105 E; I-605 S,Wed Sep 26 02:17:03 2018
3,27 min,27.3 miles,I-405 S Lawndale; SR-91 E HOV,Wed Sep 26 02:17:03 2018
1,28 min,22.1 miles,I-405 S Long Beach,Wed Sep 26 02:17:38 2018
2,32 min,29.7 miles,I-105 E; I-605 S,Wed Sep 26 02:17:38 2018
3,27 min,27.3 miles,SR-91 E HOV,Wed Sep 26 02:17:38 2018
1,27 min,22.1 miles,I-405 S Long Beach,Wed Sep 26 02:18:10 2018
2,32 min,29.7 miles,I-105 E; I-605 S,Wed Sep 26 02:18:10 2018
3,27 min,27.3 miles,SR-91 E HOV,Wed Sep 26 02:18:10 2018
1,27 min,22.1 miles,I-405 S Long Beach,Wed Sep 26 02:18:41 2018
2,31 min,29.7 miles,I-105 E; I-605 S,Wed Sep 26 02:18:41 2018
3,27 min,27.3 miles,SR-91 E HOV,Wed Sep 26 02:18:41 2018
1,27 min,22.1 miles,E Spring St Signal Hill; I-405 S Long Beach,Wed Sep 26 02:19:17 2018
2,31 min,29.7 miles,I-105 E; I-605 S,Wed Sep 26 02:19:17 2018
3,26 min,27.3 miles,I-405 S Torrance; SR-91 E HOV,Wed Sep 26 02:19:17 2018
1,27 min,22.1 miles,I-405 S Long Beach,Wed Sep 26 02:19:49 2018
2,31 min,29.7 miles,I-105 E; I-605 S,Wed Sep 26 02:19:49 2018
3,27 min,27.3 miles,SR-91 E HOV,Wed Sep 26 02:19:49 2018
1,27 min,22.1 miles,E Spring St Signal Hill; I-405 S Long Beach,Wed Sep 26 02:20:19 2018
2,31 min,29.7 miles,I-105 E; I-605 S,Wed Sep 26 02:20:19 2018
3,26 min,27.3 miles,I-405 S Torrance; SR-91 E HOV,Wed Sep 26 02:20:19 2018
1,28 min,22.1 miles,I-405 S Long Beach,Wed Sep 26 02:20:57 2018
2,31 min,29.7 miles,I-105 E; I-605 S,Wed Sep 26 02:20:57 2018
3,27 min,27.3 miles,SR-91 E HOV,Wed Sep 26 02:20:57 2018
1,27 min,22.1 miles,E Spring St Signal Hill; I-405 S Long Beach,Wed Sep 26 02:21:28 2018
2,31 min,29.7 miles,I-105 E; I-605 S,Wed Sep 26 02:21:28 2018
3,26 min,27.3 miles,I-405 S Torrance; SR-91 E HOV,Wed Sep 26 02:21:28 2018
1,28 min,22.1 miles,I-405 S Long Beach,Wed Sep 26 02:22:07 2018
2,31 min,29.7 miles,I-105 E; I-605 S,Wed Sep 26 02:22:07 2018
3,27 min,27.3 miles,SR-91 E HOV,Wed Sep 26 02:22:07 2018
1,28 min,22.1 miles,I-405 S Long Beach,Wed Sep 26 02:22:41 2018
2,31 min,29.7 miles,I-105 E; I-605 S,Wed Sep 26 02:22:41 2018
3,27 min,27.3 miles,SR-91 E HOV,Wed Sep 26 02:22:41 2018
1,28 min,22.1 miles,E Spring St Signal Hill; I-405 S Long Beach,Wed Sep 26 02:23:15 2018
2,31 min,29.7 miles,I-105 E; I-605 S,Wed Sep 26 02:23:15 2018
3,27 min,27.3 miles,I-405 S Torrance; SR-91 E HOV,Wed Sep 26 02:23:15 2018
1,28 min,22.1 miles,I-405 S Long Beach,Wed Sep 26 02:23:44 2018
2,31 min,29.7 miles,I-105 E; I-605 S,Wed Sep 26 02:23:44 2018
3,27 min,27.3 miles,SR-91 E HOV,Wed Sep 26 02:23:44 2018
1,28 min,22.1 miles,E Spring St Signal Hill; I-405 S Long Beach,Wed Sep 26 02:24:17 2018
2,31 min,29.7 miles,I-105 E; I-605 S,Wed Sep 26 02:24:17 2018
3,27 min,27.3 miles,I-405 S Torrance; SR-91 E HOV,Wed Sep 26 02:24:17 2018
1,28 min,22.1 miles,I-405 S Long Beach,Wed Sep 26 02:24:46 2018
2,31 min,29.7 miles,I-105 E; I-605 S,Wed Sep 26 02:24:46 2018
3,26 min,27.3 miles,SR-91 E HOV,Wed Sep 26 02:24:46 2018
1,27 min,22.1 miles,I-405 S Long Beach,Wed Sep 26 02:25:21 2018
2,31 min,29.7 miles,I-105 E; I-605 S,Wed Sep 26 02:25:21 2018
3,26 min,27.3 miles,SR-91 E HOV,Wed Sep 26 02:25:21 2018
1,27 min,22.1 miles,I-405 S Long Beach,Wed Sep 26 02:25:52 2018
2,31 min,29.7 miles,I-105 E; I-605 S,Wed Sep 26 02:25:52 2018
3,26 min,27.3 miles,SR-91 E HOV,Wed Sep 26 02:25:52 2018
1,28 min,22.1 miles,I-405 S Long Beach,Wed Sep 26 02:26:20 2018
2,31 min,29.7 miles,I-105 E; I-605 S,Wed Sep 26 02:26:20 2018
3,26 min,27.3 miles,SR-91 E HOV,Wed Sep 26 02:26:20 2018
1,28 min,22.1 miles,I-405 S Long Beach,Wed Sep 26 02:26:57 2018
2,31 min,29.7 miles,I-105 E; I-605 S,Wed Sep 26 02:26:57 2018
3,26 min,27.3 miles,SR-91 E HOV,Wed Sep 26 02:26:57 2018
1,28 min,22.1 miles,I-405 S Long Beach,Wed Sep 26 02:27:35 2018
2,31 min,29.7 miles,I-105 E; I-605 S,Wed Sep 26 02:27:35 2018
3,26 min,27.3 miles,SR-91 E HOV,Wed Sep 26 02:27:35 2018
1,28 min,22.1 miles,I-405 S Long Beach,Wed Sep 26 02:28:15 2018
2,31 min,29.7 miles,I-105 E; I-605 S,Wed Sep 26 02:28:15 2018
3,27 min,27.3 miles,SR-91 E HOV,Wed Sep 26 02:28:15 2018
1,28 min,22.1 miles,I-405 S Long Beach,Wed Sep 26 02:28:57 2018
2,31 min,29.7 miles,I-105 E; I-605 S,Wed Sep 26 02:28:57 2018
3,27 min,27.3 miles,SR-91 E HOV,Wed Sep 26 02:28:57 2018
1,28 min,22.1 miles,E Spring St Signal Hill; I-405 S Long Beach,Wed Sep 26 02:29:27 2018
2,31 min,29.7 miles,I-105 E; I-605 S,Wed Sep 26 02:29:27 2018
3,26 min,27.3 miles,I-405 S Torrance; SR-91 E HOV,Wed Sep 26 02:29:27 2018
1,27 min,22.1 miles,E Spring St Signal Hill; I-405 S Long Beach,Wed Sep 26 02:30:00 2018
2,31 min,29.7 miles,I-105 E; I-605 S,Wed Sep 26 02:30:00 2018
3,26 min,27.3 miles,I-405 S Torrance; SR-91 E HOV,Wed Sep 26 02:30:00 2018
1,27 min,22.1 miles,I-405 S Long Beach,Wed Sep 26 02:30:42 2018
2,31 min,29.7 miles,I-105 E; I-605 S,Wed Sep 26 02:30:42 2018
3,27 min,27.3 miles,SR-91 E HOV,Wed Sep 26 02:30:42 2018
1,28 min,22.1 miles,I-405 S Long Beach,Wed Sep 26 02:31:10 2018
2,31 min,29.7 miles,I-105 E; I-605 S,Wed Sep 26 02:31:10 2018
3,26 min,27.3 miles,SR-91 E HOV,Wed Sep 26 02:31:10 2018
1,27 min,26.9 miles,I-405 S Torrance; SR-91 E Bellflower; I-605 S,Wed Sep 26 02:31:43 2018
2,30 min,22.3 miles,I-405 S Carson; E Willow St Signal Hill,Wed Sep 26 02:31:43 2018
3,28 min,29.3 miles,I-405 S Carson; SR-91 E HOV; I-605 S,Wed Sep 26 02:31:43 2018
1,27 min,22.1 miles,I-405 S Long Beach,Wed Sep 26 02:32:21 2018
2,31 min,29.7 miles,I-105 E; I-605 S,Wed Sep 26 02:32:21 2018
3,26 min,27.3 miles,SR-91 E HOV,Wed Sep 26 02:32:21 2018
1,28 min,22.1 miles,I-405 S Long Beach,Wed Sep 26 14:07:25 2018
2,31 min,29.7 miles,I-105 E; I-605 S,Wed Sep 26 14:07:25 2018
3,26 min,27.3 miles,SR-91 E HOV,Wed Sep 26 14:07:25 2018
1,27 min,22.1 miles,I-405 S Long Beach,Wed Sep 26 14:07:48 2018
2,31 min,29.7 miles,I-105 E; I-605 S,Wed Sep 26 14:07:48 2018
3,26 min,27.3 miles,SR-91 E HOV,Wed Sep 26 14:07:48 2018
1,27 min,22.1 miles,I-405 S Long Beach,Wed Sep 26 14:08:06 2018
2,31 min,29.7 miles,I-105 E; I-605 S,Wed Sep 26 14:08:06 2018
3,26 min,27.3 miles,SR-91 E HOV,Wed Sep 26 14:08:06 2018
1,27 min,22.1 miles,I-405 S Long Beach,Wed Sep 26 14:08:42 2018
2,31 min,29.7 miles,I-105 E; I-605 S,Wed Sep 26 14:08:42 2018
3,26 min,27.3 miles,SR-91 E HOV,Wed Sep 26 14:08:42 2018
1,27 min,22.1 miles,I-405 S Long Beach,Wed Sep 26 14:09:08 2018
2,31 min,29.7 miles,I-105 E; I-605 S,Wed Sep 26 14:09:08 2018
3,26 min,27.3 miles,SR-91 E HOV,Wed Sep 26 14:09:08 2018
1,27 min,22.1 miles,I-405 S Long Beach,Wed Sep 26 14:09:38 2018
2,31 min,29.7 miles,I-105 E; I-605 S,Wed Sep 26 14:09:38 2018
3,26 min,27.3 miles,SR-91 E HOV,Wed Sep 26 14:09:38 2018
1,27 min,22.1 miles,I-405 S Long Beach,Wed Sep 26 14:10:02 2018
2,31 min,29.7 miles,I-105 E; I-605 S,Wed Sep 26 14:10:02 2018
3,26 min,27.3 miles,SR-91 E HOV,Wed Sep 26 14:10:02 2018
1,27 min,22.1 miles,I-405 S Long Beach,Wed Sep 26 14:10:31 2018
2,31 min,29.7 miles,I-105 E; I-605 S,Wed Sep 26 14:10:31 2018
