routenum,eta,distance,route,time
1,17min,21.1mi,"via I-15 S","Fri Sep 28 08:00:01 2018"
1,17min,21.1mi,"via I-15 S","Fri Sep 28 08:00:09 2018"
1,17min,21.1mi,"via I-15 S","Fri Sep 28 08:00:17 2018"
1,17min,21.1mi,"via I-15 S","Fri Sep 28 08:00:23 2018"
1,17min,21.1mi,"via I-15 S","Fri Sep 28 08:00:29 2018"
1,17min,21.1mi,"via I-15 S","Fri Sep 28 08:00:35 2018"
1,17min,21.1mi,"via I-15 S","Fri Sep 28 08:00:43 2018"
1,18min,21.1mi,"via I-15 S","Fri Sep 28 08:00:49 2018"
1,18min,21.1mi,"via I-15 S","Fri Sep 28 08:00:55 2018"
1,18min,21.1mi,"via I-15 S","Fri Sep 28 08:01:06 2018"
1,18min,21.1mi,"via I-15 S","Fri Sep 28 08:01:13 2018"
1,18min,21.1mi,"via I-15 S","Fri Sep 28 08:01:19 2018"
1,18min,21.1mi,"via I-15 S","Fri Sep 28 08:01:26 2018"
1,18min,21.1mi,"via I-15 S","Fri Sep 28 08:01:33 2018"
1,18min,21.1mi,"via I-15 S","Fri Sep 28 08:01:40 2018"
1,18min,21.1mi,"via I-15 S","Fri Sep 28 08:01:48 2018"
1,18min,21.1mi,"via I-15 S","Fri Sep 28 08:01:54 2018"
1,18min,21.1mi,"via I-15 S","Fri Sep 28 08:02:00 2018"
1,18min,21.1mi,"via I-15 S","Fri Sep 28 08:02:06 2018"
1,17min,21.1mi,"via I-15 S","Fri Sep 28 08:02:13 2018"
1,18min,21.1mi,"via I-15 S","Fri Sep 28 08:02:19 2018"
1,18min,21.1mi,"via I-15 S","Fri Sep 28 08:02:26 2018"
1,18min,21.1mi,"via I-15 S","Fri Sep 28 08:02:31 2018"
1,18min,21.1mi,"via I-15 S","Fri Sep 28 08:02:39 2018"
1,18min,21.1mi,"via I-15 S","Fri Sep 28 08:02:45 2018"
1,18min,21.1mi,"via I-15 S","Fri Sep 28 08:02:51 2018"
1,17min,21.1mi,"via I-15 S","Fri Sep 28 08:02:57 2018"
1,18min,21.1mi,"via I-15 S","Fri Sep 28 08:03:05 2018"
1,17min,21.1mi,"via I-15 S","Fri Sep 28 08:03:10 2018"
1,18min,21.1mi,"via I-15 S","Fri Sep 28 08:03:18 2018"
1,18min,21.1mi,"via I-15 S","Fri Sep 28 08:03:24 2018"
1,18min,21.1mi,"via I-15 S","Fri Sep 28 08:03:31 2018"
1,18min,21.1mi,"via I-15 S","Fri Sep 28 08:03:39 2018"
1,18min,21.1mi,"via I-15 S","Fri Sep 28 08:03:47 2018"
1,17min,21.1mi,"via I-15 S","Fri Sep 28 08:03:53 2018"
1,18min,21.1mi,"via I-15 S","Fri Sep 28 08:03:58 2018"
1,18min,21.1mi,"via I-15 S","Fri Sep 28 08:04:07 2018"
1,18min,21.1mi,"via I-15 S","Fri Sep 28 08:04:13 2018"
1,17min,21.1mi,"via I-15 S","Fri Sep 28 08:04:20 2018"
1,18min,21.1mi,"via I-15 S","Fri Sep 28 08:04:29 2018"
1,18min,21.1mi,"via I-15 S","Fri Sep 28 08:04:36 2018"
1,17min,21.1mi,"via I-15 S","Fri Sep 28 08:04:43 2018"
1,18min,21.1mi,"via I-15 S","Fri Sep 28 08:04:53 2018"
1,17min,21.1mi,"via I-15 S","Fri Sep 28 08:05:00 2018"
1,17min,21.1mi,"via I-15 S","Fri Sep 28 08:05:07 2018"
1,17min,21.1mi,"via I-15 S","Fri Sep 28 08:05:14 2018"
1,17min,21.1mi,"via I-15 S","Fri Sep 28 08:05:19 2018"
1,17min,21.1mi,"via I-15 S","Fri Sep 28 08:05:27 2018"
1,17min,21.1mi,"via I-15 S","Fri Sep 28 08:05:36 2018"
1,17min,21.1mi,"via I-15 S","Fri Sep 28 08:05:42 2018"
1,17min,21.1mi,"via I-15 S","Fri Sep 28 08:05:52 2018"
1,17min,21.1mi,"via I-15 S","Fri Sep 28 08:05:59 2018"
1,17min,21.1mi,"via I-15 S","Fri Sep 28 08:06:05 2018"
1,17min,21.1mi,"via I-15 S","Fri Sep 28 08:06:16 2018"
1,17min,21.1mi,"via I-15 S","Fri Sep 28 08:06:23 2018"
1,17min,21.1mi,"via I-15 S","Fri Sep 28 08:06:29 2018"
1,17min,21.1mi,"via I-15 S","Fri Sep 28 08:06:35 2018"
1,17min,21.1mi,"via I-15 S","Fri Sep 28 08:06:42 2018"
1,17min,21.1mi,"via I-15 S","Fri Sep 28 08:06:50 2018"
1,17min,21.1mi,"via I-15 S","Fri Sep 28 08:07:00 2018"
