routenum,eta,distance,route,time
1,"26 min","16.3 miles","I-90 E","Wed Sep 26 12:11:40 2018"
2,"24 min","16.3 miles","I-90/I-94 and I-90 E/I-94 E","Wed Sep 26 12:11:40 2018"
1,"26 min","16.3 miles","I-90 E","Wed Sep 26 12:11:48 2018"
2,"24 min","16.3 miles","I-90/I-94 and I-90 E/I-94 E","Wed Sep 26 12:11:48 2018"
1,"26 min","16.3 miles","I-90 E","Wed Sep 26 12:11:59 2018"
2,"24 min","16.3 miles","I-90/I-94 and I-90 E/I-94 E","Wed Sep 26 12:11:59 2018"
1,"27 min","16.3 miles","I-90 E","Wed Sep 26 12:12:12 2018"
2,"25 min","16.3 miles","I-90/I-94 and I-90 E/I-94 E","Wed Sep 26 12:12:12 2018"
1,"27 min","16.3 miles","I-90 E","Wed Sep 26 12:12:22 2018"
2,"25 min","16.3 miles","I-90/I-94 and I-90 E/I-94 E","Wed Sep 26 12:12:22 2018"
1,"27 min","16.3 miles","I-90 E","Wed Sep 26 12:12:37 2018"
2,"25 min","16.3 miles","I-90/I-94 and I-90 E/I-94 E","Wed Sep 26 12:12:37 2018"
1,"27 min","16.3 miles","I-90 E","Wed Sep 26 12:12:46 2018"
2,"25 min","16.3 miles","I-90/I-94 and I-90 E/I-94 E","Wed Sep 26 12:12:46 2018"
1,"24 min","16.3 miles","I-90/I-94 and I-90 E/I-94 E","Wed Sep 26 12:13:02 2018"
2,"27 min","16.3 miles","I-90 E","Wed Sep 26 12:13:02 2018"
1,"26 min","16.3 miles","I-90 E","Wed Sep 26 12:13:11 2018"
2,"25 min","16.3 miles","I-90/I-94 and I-90 E/I-94 E","Wed Sep 26 12:13:11 2018"
1,"24 min","16.3 miles","I-90/I-94 and I-90 E/I-94 E","Wed Sep 26 12:13:19 2018"
2,"27 min","16.3 miles","I-90 E","Wed Sep 26 12:13:19 2018"
1,"26 min","16.3 miles","I-90 E","Wed Sep 26 12:13:27 2018"
2,"24 min","16.3 miles","I-90/I-94 and I-90 E/I-94 E","Wed Sep 26 12:13:27 2018"
1,"26 min","16.3 miles","I-90 E","Wed Sep 26 12:13:37 2018"
2,"25 min","16.3 miles","I-90/I-94 and I-90 E/I-94 E","Wed Sep 26 12:13:37 2018"
1,"25 min","16.3 miles","I-90/I-94 and I-90 E/I-94 E","Wed Sep 26 12:13:45 2018"
2,"27 min","16.3 miles","I-90 E","Wed Sep 26 12:13:45 2018"
1,"26 min","16.3 miles","I-90 E","Wed Sep 26 12:13:56 2018"
2,"25 min","16.3 miles","I-90/I-94 and I-90 E/I-94 E","Wed Sep 26 12:13:56 2018"
1,"26 min","16.3 miles","I-90 E","Wed Sep 26 12:14:05 2018"
2,"25 min","16.3 miles","I-90/I-94 and I-90 E/I-94 E","Wed Sep 26 12:14:05 2018"
1,"25 min","16.3 miles","I-90/I-94 and I-90 E/I-94 E","Wed Sep 26 12:14:14 2018"
2,"27 min","16.3 miles","I-90 E","Wed Sep 26 12:14:14 2018"
1,"24 min","16.3 miles","I-90/I-94 and I-90 E/I-94 E","Wed Sep 26 12:14:23 2018"
2,"27 min","16.3 miles","I-90 E","Wed Sep 26 12:14:23 2018"
1,"26 min","16.3 miles","I-90 E","Wed Sep 26 12:14:32 2018"
2,"25 min","16.3 miles","I-90/I-94 and I-90 E/I-94 E","Wed Sep 26 12:14:32 2018"
1,"26 min","16.3 miles","I-90 E","Wed Sep 26 12:14:42 2018"
2,"25 min","16.3 miles","I-90/I-94 and I-90 E/I-94 E","Wed Sep 26 12:14:42 2018"
